OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
1025.8257438997632;1011.7974800492606;3358.67431640625;17190.407796638086;30564.3984375;1494768.125;308.9187316894531;9.81335163116455;25677.88770663792
1065.368054443534;1051.9247422809049;3697.71875;18243.18616110494;30061.119140625;1495730.75;309.11767578125;9.81335163116455;22445.44113796869
1105.9428162556553;1093.0569153713118;4081.23974609375;19337.41144964972;29557.841796875;1496538.25;309.2845458984375;9.81335163116455;19492.553950152145
1147.5675906355198;1135.213237938443;4513.80810546875;20474.118323207484;29054.560546875;1497207.875;309.4229736328125;9.81335163116455;16834.25904574598
1190.2624100352848;1178.4152715985485;5008.78125;21654.362076118123;28551.28125;1497765.375;309.5381774902344;9.81335163116455;14422.058859721925
1234.0511342061586;1222.688353398629;5582.29931640625;22879.22201905877;28048.00390625;1498229.125;309.6340026855469;9.81335163116455;12231.366090534382
1278.9588382577144;1268.058926610776;6239.470703125;24149.804100248613;27544.724609375;1498605.875;309.7118835449219;9.81335163116455;10299.77269282328
1325.0114791754454;1314.5541791985984;6983.24951171875;25467.24154669908;27041.443359375;1498906.625;309.7740173339844;9.81335163116455;8638.811103672424
1372.238643387205;1362.204861092369;7869.30517578125;26832.696682979935;26538.166015625;1499145.375;309.8233947753906;9.81335163116455;7138.035481166597
1420.6752254548844;1411.0469746966949;8924.892578125;28247.36644524231;26034.88671875;1499338.25;309.8632507324219;9.81335163116455;5815.376688046884
1470.3566777400345;1461.1170137435845;10153.822265625;29712.484714116203;25531.607421875;1499490.75;309.8947448730469;9.81335163116455;4702.385504085046
1521.3204033353497;1512.4533088581716;11551.5400390625;31229.323464371962;25028.326171875;1499608.0;309.9189758300781;9.81335163116455;3798.066847950851
1573.6070867148107;1565.0974118345562;13123.564453125;32799.19531962788;24525.048828125;1499697.375;309.9374694824219;9.81335163116455;3072.452078318941
1627.2622604495955;1619.0956858879622;14960.099609375;34423.45765936433;24021.76953125;1499768.25;309.95208740234375;9.81335163116455;2465.7973085787794
1682.3366702640149;1674.499661723887;17129.861328125;36103.51798593125;23518.490234375;1499824.125;309.9636535644531;9.81335163116455;1959.1046105487678
1738.8844989692864;1731.3642262931355;19617.94921875;37840.83817101712;23015.2109375;1499867.125;309.9725341796875;9.81335163116455;1554.202466993353
1796.9632157166432;1789.7475860005852;22153.8359375;39636.937847931986;22511.931640625;1499899.25;309.97918701171875;9.81335163116455;1266.7321514999683
